"X","file","feature","mc","vc","var","fid","context","type"
22,"largedata/COMET/JRA2/chr1.txt","down1k",0.479953482892113,0.161814084280867,"V2","largedata/lcache/CG_chr1_exp_RNA_low_A2.csv","CG","RNA"
23,"largedata/COMET/JRA2/chr1.txt","down1k",0.50495320018388,0.157897283583271,"V3","largedata/lcache/CG_chr1_exp_RNA_low_A2.csv","CG","RNA"
24,"largedata/COMET/JRA2/chr1.txt","down1k",0.558734232250376,0.152140662616647,"V4","largedata/lcache/CG_chr1_exp_RNA_low_A2.csv","CG","RNA"
25,"largedata/COMET/JRA2/chr1.txt","down1k",0.559290948921273,0.156072453142211,"V5","largedata/lcache/CG_chr1_exp_RNA_low_A2.csv","CG","RNA"
26,"largedata/COMET/JRA2/chr1.txt","down1k",0.575136465885265,0.15450440769887,"V6","largedata/lcache/CG_chr1_exp_RNA_low_A2.csv","CG","RNA"
27,"largedata/COMET/JRA2/chr1.txt","down1k",0.58950667501872,0.153888427782013,"V7","largedata/lcache/CG_chr1_exp_RNA_low_A2.csv","CG","RNA"
28,"largedata/COMET/JRA2/chr1.txt","down1k",0.574832313964469,0.159138544687331,"V8","largedata/lcache/CG_chr1_exp_RNA_low_A2.csv","CG","RNA"
29,"largedata/COMET/JRA2/chr1.txt","down1k",0.595962075216421,0.154260300868278,"V9","largedata/lcache/CG_chr1_exp_RNA_low_A2.csv","CG","RNA"
30,"largedata/COMET/JRA2/chr1.txt","down1k",0.586380164214629,0.154163730799759,"V10","largedata/lcache/CG_chr1_exp_RNA_low_A2.csv","CG","RNA"
1,"largedata/COMET/JRA3/chr1.txt","low",0.379091145425312,0.175418735556501,"V1","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
2,"largedata/COMET/JRA3/chr1.txt","low",0.385893404246657,0.179225099449579,"V2","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
3,"largedata/COMET/JRA3/chr1.txt","low",0.396832123429589,0.178181301497609,"V3","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
4,"largedata/COMET/JRA3/chr1.txt","low",0.412253574998763,0.179085097423604,"V4","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
5,"largedata/COMET/JRA3/chr1.txt","low",0.441744508894136,0.183771402623803,"V5","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
6,"largedata/COMET/JRA3/chr1.txt","low",0.482070859989946,0.18678037340513,"V6","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
7,"largedata/COMET/JRA3/chr1.txt","low",0.461982813284897,0.186370858694173,"V7","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
8,"largedata/COMET/JRA3/chr1.txt","low",0.434481452778205,0.181880757778097,"V8","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
9,"largedata/COMET/JRA3/chr1.txt","low",0.441804760063703,0.180462235284089,"V9","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
10,"largedata/COMET/JRA3/chr1.txt","low",0.450907573664528,0.178732427737707,"V10","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
11,"largedata/COMET/JRA3/chr1.txt","up1k",0.617788533430786,0.144356695843312,"V1","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
12,"largedata/COMET/JRA3/chr1.txt","up1k",0.617752005538042,0.146893729014444,"V2","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
13,"largedata/COMET/JRA3/chr1.txt","up1k",0.582951145578183,0.154435621104246,"V3","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
14,"largedata/COMET/JRA3/chr1.txt","up1k",0.553741886345929,0.160194727493884,"V4","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
15,"largedata/COMET/JRA3/chr1.txt","up1k",0.544226833974935,0.15991922852835,"V5","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
16,"largedata/COMET/JRA3/chr1.txt","up1k",0.505501893482723,0.16709350620485,"V6","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
17,"largedata/COMET/JRA3/chr1.txt","up1k",0.464186685008783,0.168759582916,"V7","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
18,"largedata/COMET/JRA3/chr1.txt","up1k",0.418149369657978,0.169224887575343,"V8","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
19,"largedata/COMET/JRA3/chr1.txt","up1k",0.368160239132466,0.164302848605101,"V9","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
20,"largedata/COMET/JRA3/chr1.txt","up1k",0.317362811124358,0.155927981613273,"V10","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
21,"largedata/COMET/JRA3/chr1.txt","down1k",0.40404869062987,0.158061717148404,"V1","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
22,"largedata/COMET/JRA3/chr1.txt","down1k",0.488237430624982,0.159534476788011,"V2","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
23,"largedata/COMET/JRA3/chr1.txt","down1k",0.513996149778305,0.156652867371108,"V3","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
24,"largedata/COMET/JRA3/chr1.txt","down1k",0.56623577654546,0.148346395798239,"V4","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
25,"largedata/COMET/JRA3/chr1.txt","down1k",0.578793679042447,0.150908179569067,"V5","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
26,"largedata/COMET/JRA3/chr1.txt","down1k",0.579885420430519,0.151264678012216,"V6","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
27,"largedata/COMET/JRA3/chr1.txt","down1k",0.585427862686802,0.154004358213897,"V7","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
28,"largedata/COMET/JRA3/chr1.txt","down1k",0.576953689016198,0.154547353915056,"V8","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
29,"largedata/COMET/JRA3/chr1.txt","down1k",0.600139125697832,0.152616204277298,"V9","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
30,"largedata/COMET/JRA3/chr1.txt","down1k",0.581352387163328,0.158009348977686,"V10","largedata/lcache/CG_chr1_exp_RNA_low_A3.csv","CG","RNA"
1,"largedata/COMET/JRB1/chr1.txt","low",0.361659466313856,0.174033666294682,"V1","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
2,"largedata/COMET/JRB1/chr1.txt","low",0.381536951979163,0.178942506756573,"V2","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
3,"largedata/COMET/JRB1/chr1.txt","low",0.394456379773125,0.178666918548827,"V3","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
4,"largedata/COMET/JRB1/chr1.txt","low",0.404064369613764,0.181282069308738,"V4","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
5,"largedata/COMET/JRB1/chr1.txt","low",0.438481479229107,0.182016332042334,"V5","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
6,"largedata/COMET/JRB1/chr1.txt","low",0.464532795369228,0.185656463416965,"V6","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
7,"largedata/COMET/JRB1/chr1.txt","low",0.446518453744398,0.183845238290335,"V7","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
8,"largedata/COMET/JRB1/chr1.txt","low",0.425351728504264,0.180695309256796,"V8","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
9,"largedata/COMET/JRB1/chr1.txt","low",0.41590051934487,0.179359187063343,"V9","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
10,"largedata/COMET/JRB1/chr1.txt","low",0.440703376900188,0.176053985968482,"V10","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
11,"largedata/COMET/JRB1/chr1.txt","up1k",0.599810132462363,0.147006435325859,"V1","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
12,"largedata/COMET/JRB1/chr1.txt","up1k",0.589056535106175,0.150083437096318,"V2","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
13,"largedata/COMET/JRB1/chr1.txt","up1k",0.536062184429092,0.156518757288725,"V3","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
14,"largedata/COMET/JRB1/chr1.txt","up1k",0.534133299282614,0.154835196826969,"V4","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
15,"largedata/COMET/JRB1/chr1.txt","up1k",0.53021157127654,0.157485228341283,"V5","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
16,"largedata/COMET/JRB1/chr1.txt","up1k",0.491825545814936,0.165344290313403,"V6","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
17,"largedata/COMET/JRB1/chr1.txt","up1k",0.436612581820333,0.164040300703493,"V7","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
18,"largedata/COMET/JRB1/chr1.txt","up1k",0.387492727329498,0.163010338051905,"V8","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
19,"largedata/COMET/JRB1/chr1.txt","up1k",0.353749150111934,0.162507568284149,"V9","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
20,"largedata/COMET/JRB1/chr1.txt","up1k",0.304294200934467,0.157071385454552,"V10","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
21,"largedata/COMET/JRB1/chr1.txt","down1k",0.388496722356152,0.153306262801395,"V1","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
22,"largedata/COMET/JRB1/chr1.txt","down1k",0.458927616199843,0.157571620544882,"V2","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
23,"largedata/COMET/JRB1/chr1.txt","down1k",0.493723599059116,0.156867547709617,"V3","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
24,"largedata/COMET/JRB1/chr1.txt","down1k",0.532383220094317,0.152101361835047,"V4","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
25,"largedata/COMET/JRB1/chr1.txt","down1k",0.535327556056069,0.153373990226961,"V5","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
26,"largedata/COMET/JRB1/chr1.txt","down1k",0.564231313602279,0.15389181457783,"V6","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
27,"largedata/COMET/JRB1/chr1.txt","down1k",0.576995539780337,0.153593933356797,"V7","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
28,"largedata/COMET/JRB1/chr1.txt","down1k",0.574229391549763,0.152463775934887,"V8","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
29,"largedata/COMET/JRB1/chr1.txt","down1k",0.573045762227772,0.153496255362247,"V9","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
30,"largedata/COMET/JRB1/chr1.txt","down1k",0.566754788194142,0.156528246193663,"V10","largedata/lcache/CG_chr1_exp_RNA_low_B1.csv","CG","RNA"
1,"largedata/COMET/JRB2/chr1.txt","low",0.361769252668836,0.169927913449405,"V1","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
2,"largedata/COMET/JRB2/chr1.txt","low",0.372847494257015,0.171796101912411,"V2","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
3,"largedata/COMET/JRB2/chr1.txt","low",0.386112404629461,0.173729346842159,"V3","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
4,"largedata/COMET/JRB2/chr1.txt","low",0.397836873627017,0.172472212587331,"V4","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
5,"largedata/COMET/JRB2/chr1.txt","low",0.43780143873301,0.178042004961784,"V5","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
6,"largedata/COMET/JRB2/chr1.txt","low",0.466629198356176,0.178218776220754,"V6","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
7,"largedata/COMET/JRB2/chr1.txt","low",0.43917213331324,0.175562206654274,"V7","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
8,"largedata/COMET/JRB2/chr1.txt","low",0.410824911914736,0.174699149778168,"V8","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
9,"largedata/COMET/JRB2/chr1.txt","low",0.423899544489495,0.176134724019176,"V9","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
10,"largedata/COMET/JRB2/chr1.txt","low",0.430904011124274,0.170716357936417,"V10","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
11,"largedata/COMET/JRB2/chr1.txt","up1k",0.599743933791643,0.144924043512919,"V1","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
12,"largedata/COMET/JRB2/chr1.txt","up1k",0.587755760645809,0.152700129929901,"V2","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
13,"largedata/COMET/JRB2/chr1.txt","up1k",0.558875163964343,0.157608114532605,"V3","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
14,"largedata/COMET/JRB2/chr1.txt","up1k",0.555668128957538,0.154741495510386,"V4","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
15,"largedata/COMET/JRB2/chr1.txt","up1k",0.54523027928378,0.155831540999709,"V5","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
16,"largedata/COMET/JRB2/chr1.txt","up1k",0.490740568979825,0.162609268024156,"V6","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
17,"largedata/COMET/JRB2/chr1.txt","up1k",0.436573456377624,0.162754042469885,"V7","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
18,"largedata/COMET/JRB2/chr1.txt","up1k",0.394308231966102,0.165393249311093,"V8","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
19,"largedata/COMET/JRB2/chr1.txt","up1k",0.339089640571504,0.156905722735876,"V9","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
20,"largedata/COMET/JRB2/chr1.txt","up1k",0.311143307901354,0.153078570204183,"V10","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
21,"largedata/COMET/JRB2/chr1.txt","down1k",0.389026979062478,0.157040193152519,"V1","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
22,"largedata/COMET/JRB2/chr1.txt","down1k",0.464429222347891,0.152328158107516,"V2","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
23,"largedata/COMET/JRB2/chr1.txt","down1k",0.507195005632048,0.14823763851225,"V3","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
24,"largedata/COMET/JRB2/chr1.txt","down1k",0.548721633168241,0.140458463888824,"V4","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
25,"largedata/COMET/JRB2/chr1.txt","down1k",0.558516572506521,0.143499830244096,"V5","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
26,"largedata/COMET/JRB2/chr1.txt","down1k",0.563002064250979,0.145735457191992,"V6","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
27,"largedata/COMET/JRB2/chr1.txt","down1k",0.582403751415437,0.146589059435047,"V7","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
28,"largedata/COMET/JRB2/chr1.txt","down1k",0.560675576779106,0.152302028903617,"V8","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
29,"largedata/COMET/JRB2/chr1.txt","down1k",0.574892521294532,0.151237797723965,"V9","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
30,"largedata/COMET/JRB2/chr1.txt","down1k",0.581560090512931,0.153726115926404,"V10","largedata/lcache/CG_chr1_exp_RNA_low_B2.csv","CG","RNA"
1,"largedata/COMET/JRB3/chr1.txt","low",0.378927805823807,0.182340863421568,"V1","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
2,"largedata/COMET/JRB3/chr1.txt","low",0.387019637255954,0.182713546800208,"V2","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
3,"largedata/COMET/JRB3/chr1.txt","low",0.395842432096937,0.181650011967151,"V3","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
4,"largedata/COMET/JRB3/chr1.txt","low",0.416217869576873,0.183348646465661,"V4","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
5,"largedata/COMET/JRB3/chr1.txt","low",0.438267739065822,0.185192836292467,"V5","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
6,"largedata/COMET/JRB3/chr1.txt","low",0.484226102064233,0.187737089492871,"V6","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
7,"largedata/COMET/JRB3/chr1.txt","low",0.463768451457626,0.184400448911724,"V7","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
8,"largedata/COMET/JRB3/chr1.txt","low",0.436620661471727,0.183005282500026,"V8","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
9,"largedata/COMET/JRB3/chr1.txt","low",0.439147134544202,0.182072438727393,"V9","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
10,"largedata/COMET/JRB3/chr1.txt","low",0.463552543563091,0.179820770692739,"V10","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
11,"largedata/COMET/JRB3/chr1.txt","up1k",0.619119587642995,0.149234702592676,"V1","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
12,"largedata/COMET/JRB3/chr1.txt","up1k",0.605026402921552,0.155098250273682,"V2","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
13,"largedata/COMET/JRB3/chr1.txt","up1k",0.569468036611103,0.161528947733693,"V3","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
14,"largedata/COMET/JRB3/chr1.txt","up1k",0.559137013713294,0.161801990189291,"V4","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
15,"largedata/COMET/JRB3/chr1.txt","up1k",0.548914035488364,0.162560906853969,"V5","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
16,"largedata/COMET/JRB3/chr1.txt","up1k",0.509234246140361,0.168179406727243,"V6","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
17,"largedata/COMET/JRB3/chr1.txt","up1k",0.456468980185764,0.170080005987234,"V7","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
18,"largedata/COMET/JRB3/chr1.txt","up1k",0.398268489720577,0.170281378336621,"V8","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
19,"largedata/COMET/JRB3/chr1.txt","up1k",0.365015843644565,0.164029929012143,"V9","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
20,"largedata/COMET/JRB3/chr1.txt","up1k",0.323583463465396,0.162310330423701,"V10","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
21,"largedata/COMET/JRB3/chr1.txt","down1k",0.390683919906818,0.158984561544283,"V1","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
22,"largedata/COMET/JRB3/chr1.txt","down1k",0.486822396931872,0.161637930824569,"V2","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
23,"largedata/COMET/JRB3/chr1.txt","down1k",0.508491589556311,0.157189013069528,"V3","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
24,"largedata/COMET/JRB3/chr1.txt","down1k",0.561807700307349,0.151030316750074,"V4","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
25,"largedata/COMET/JRB3/chr1.txt","down1k",0.573773685127411,0.154160606764921,"V5","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
26,"largedata/COMET/JRB3/chr1.txt","down1k",0.592867141673521,0.147985912514769,"V6","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
27,"largedata/COMET/JRB3/chr1.txt","down1k",0.594764656372603,0.152589807145062,"V7","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
28,"largedata/COMET/JRB3/chr1.txt","down1k",0.582955400756761,0.152825849142257,"V8","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
29,"largedata/COMET/JRB3/chr1.txt","down1k",0.597338071930905,0.152274918075286,"V9","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
30,"largedata/COMET/JRB3/chr1.txt","down1k",0.585561516073985,0.155952741695647,"V10","largedata/lcache/CG_chr1_exp_RNA_low_B3.csv","CG","RNA"
1,"largedata/COMET/JRC1/chr1.txt","low",0.350096762231748,0.169136001183541,"V1","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
2,"largedata/COMET/JRC1/chr1.txt","low",0.372729496438003,0.17635106036923,"V2","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
3,"largedata/COMET/JRC1/chr1.txt","low",0.380199880748362,0.174758393858489,"V3","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
4,"largedata/COMET/JRC1/chr1.txt","low",0.399129696038465,0.177194653694008,"V4","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
5,"largedata/COMET/JRC1/chr1.txt","low",0.42250997924379,0.177319543060557,"V5","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
6,"largedata/COMET/JRC1/chr1.txt","low",0.456792169210595,0.184207469298132,"V6","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
7,"largedata/COMET/JRC1/chr1.txt","low",0.435314756940871,0.181606883797554,"V7","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
8,"largedata/COMET/JRC1/chr1.txt","low",0.409352748531884,0.181193222440035,"V8","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
9,"largedata/COMET/JRC1/chr1.txt","low",0.425176474777358,0.182300878119697,"V9","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
10,"largedata/COMET/JRC1/chr1.txt","low",0.456448173523581,0.183227023960203,"V10","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
11,"largedata/COMET/JRC1/chr1.txt","up1k",0.597615353422365,0.150713152527825,"V1","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
12,"largedata/COMET/JRC1/chr1.txt","up1k",0.593470118292534,0.150393722700909,"V2","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
13,"largedata/COMET/JRC1/chr1.txt","up1k",0.542376644844299,0.159828410115061,"V3","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
14,"largedata/COMET/JRC1/chr1.txt","up1k",0.536107679377256,0.159898126289024,"V4","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
15,"largedata/COMET/JRC1/chr1.txt","up1k",0.52752223817342,0.160886714651168,"V5","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
16,"largedata/COMET/JRC1/chr1.txt","up1k",0.48985138797152,0.165876510019078,"V6","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
17,"largedata/COMET/JRC1/chr1.txt","up1k",0.416063584033733,0.167117892843672,"V7","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
18,"largedata/COMET/JRC1/chr1.txt","up1k",0.360517014928973,0.161460870201042,"V8","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
19,"largedata/COMET/JRC1/chr1.txt","up1k",0.326901117195577,0.154578036446474,"V9","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
20,"largedata/COMET/JRC1/chr1.txt","up1k",0.29368348864233,0.150421620531215,"V10","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
21,"largedata/COMET/JRC1/chr1.txt","down1k",0.382312863324173,0.15951378176266,"V1","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
22,"largedata/COMET/JRC1/chr1.txt","down1k",0.460458504675968,0.161240302420173,"V2","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
23,"largedata/COMET/JRC1/chr1.txt","down1k",0.495950355637271,0.152513439988439,"V3","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
24,"largedata/COMET/JRC1/chr1.txt","down1k",0.523676523930585,0.15034932539021,"V4","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
25,"largedata/COMET/JRC1/chr1.txt","down1k",0.536618078964495,0.153643235466774,"V5","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
26,"largedata/COMET/JRC1/chr1.txt","down1k",0.556500935804786,0.155370441614983,"V6","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
27,"largedata/COMET/JRC1/chr1.txt","down1k",0.565305368457642,0.15852424351185,"V7","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
28,"largedata/COMET/JRC1/chr1.txt","down1k",0.569344497113715,0.158077820867819,"V8","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
29,"largedata/COMET/JRC1/chr1.txt","down1k",0.592161246690066,0.153359964034902,"V9","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
30,"largedata/COMET/JRC1/chr1.txt","down1k",0.574040727794582,0.159184549020514,"V10","largedata/lcache/CG_chr1_exp_RNA_low_C1.csv","CG","RNA"
1,"largedata/COMET/JRC2/chr1.txt","low",0.378980317215525,0.182661876237312,"V1","largedata/lcache/CG_chr1_exp_RNA_low_C2.csv","CG","RNA"
2,"largedata/COMET/JRC2/chr1.txt","low",0.389797804558774,0.181871789212394,"V2","largedata/lcache/CG_chr1_exp_RNA_low_C2.csv","CG","RNA"
3,"largedata/COMET/JRC2/chr1.txt","low",0.395318617273732,0.183270309652614,"V3","largedata/lcache/CG_chr1_exp_RNA_low_C2.csv","CG","RNA"
4,"largedata/COMET/JRC2/chr1.txt","low",0.411210511328811,0.181797953461385,"V4","largedata/lcache/CG_chr1_exp_RNA_low_C2.csv","CG","RNA"
5,"largedata/COMET/JRC2/chr1.txt","low",0.441005504418989,0.186902222476125,"V5","largedata/lcache/CG_chr1_exp_RNA_low_C2.csv","CG","RNA"
6,"largedata/COMET/JRC2/chr1.txt","low",0.460351182130226,0.185744220046153,"V6","largedata/lcache/CG_chr1_exp_RNA_low_C2.csv","CG","RNA"
